target_key	stage	source_embryo	target_embryo	gene_index	gene	is_anchor	source_cv_selected_validation_pearson	source_cv_idw_validation_pearson	source_cv_delta_pearson	source_cv_selected_validation_mse	source_cv_idw_validation_mse	source_cv_delta_mse_favorable	raw_source_cv_guard_pass	guard_pass	guard_fallback	raw_selected_candidate	selected_predictor_category	source_defined_confirmatory_predictable_non_anchor	guard_rule
75p_E2_to_E1	75% epiboly	E2	E1	51	cdh1	False	0.8244433403015137	0.17114901542663574	0.6532943248748779	0.23736931383609772	0.9196698665618896	0.6823005527257919	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	52	cdh2	False	0.674414873123169	0.06732743978500366	0.6070874333381653	0.3090153634548187	0.6544761657714844	0.34546080231666565	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	53	cdh6	False	0.7284994721412659	0.15053634345531464	0.5779631286859512	0.27611738443374634	0.6777870059013367	0.40166962146759033	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	54	cdkn1ca	False	0.31653615832328796	0.12951289117336273	0.18702326714992523	0.47206589579582214	0.6029954552650452	0.13092955946922302	True	True	False	local_anchor_w0.00	Local residual	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	55	cdt1	False	0.7441151142120361	0.12574562430381775	0.6183694899082184	0.21339619159698486	0.48875898122787476	0.2753627896308899	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	56	cdx1a	False	0.8133736848831177	0.6582579016685486	0.1551157832145691	0.3572719991207123	0.5856093764305115	0.2283373773097992	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	57	cdx4	False	0.9616848826408386	0.9616848826408386	0.0	0.3389182984828949	0.3389182984828949	0.0	False	False	True	registered_idw	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	58	cenpf	False	0.6146225333213806	0.13760095834732056	0.47702157497406006	0.31114405393600464	0.5507155656814575	0.23957151174545288	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	59	cfl1l	False	0.22168494760990143	0.0375077947974205	0.18417715281248093	0.3314872086048126	0.39642536640167236	0.06493815779685974	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	60	chaf1a	False	0.5686498880386353	0.12020494043827057	0.4484449476003647	0.2747969329357147	0.425071120262146	0.15027418732643127	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	61	chrd	False	0.8418487310409546	0.7974879145622253	0.04436081647872925	0.5487534403800964	0.7087855339050293	0.16003209352493286	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	62	chst11	False	0.4562342166900635	0.12868990004062653	0.32754431664943695	0.30239230394363403	0.40878528356552124	0.10639297962188721	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	63	cldnd	False	0.28511250019073486	0.12978088855743408	0.15533161163330078	0.28612545132637024	0.3496676981449127	0.06354224681854248	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	64	clic4	False	0.5324097871780396	0.06142862141132355	0.470981165766716	0.42551979422569275	0.6403507590293884	0.21483096480369568	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	65	clocka	False	0.26323240995407104	0.08895935863256454	0.1742730513215065	0.29764246940612793	0.3593223989009857	0.06167992949485779	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	66	cmtm6	False	0.41629764437675476	0.06341683119535446	0.3528808131814003	0.3106372654438019	0.41425180435180664	0.10361453890800476	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	67	cnmd	False	0.03637852519750595	-0.032106563448905945	0.0684850886464119	0.16938616335391998	0.19344888627529144	0.02406272292137146	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	68	cnn3a	False	0.3955952823162079	0.034570060670375824	0.36102522164583206	0.3395114839076996	0.4891233444213867	0.14961186051368713	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	69	coq10b	False	0.22894655168056488	0.100368931889534	0.12857761979103088	0.3201512098312378	0.37080660462379456	0.05065539479255676	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	70	crabp2b	True	0.9999980330467224	0.31502988934516907	0.6849681437015533	1.5573286873404868e-06	1.2654627561569214	1.265461198828234	True	False	True	global_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	71	creb3l1	False	0.37923330068588257	0.22790908813476562	0.15132421255111694	0.4407937526702881	0.6867648363113403	0.24597108364105225	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	72	creb3l2	False	0.4496195614337921	0.1577693521976471	0.291850209236145	0.41364189982414246	0.6908460855484009	0.2772041857242584	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	73	csrp1a	False	0.20239484310150146	0.040592413395643234	0.16180242970585823	0.3066740036010742	0.36074548959732056	0.05407148599624634	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	74	cst3	False	0.616743266582489	0.09117451310157776	0.5255687534809113	0.3506333827972412	0.6630455255508423	0.3124121427536011	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	75	ctcf	False	0.78177410364151	0.1749592274427414	0.6068148761987686	0.09606146812438965	0.25445622205734253	0.15839475393295288	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	76	cth1	False	0.4024873673915863	0.13869144022464752	0.2637959271669388	0.3403686285018921	0.4410671293735504	0.10069850087165833	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	77	CU570769.1	False	0.18565307557582855	0.06786789000034332	0.11778518557548523	0.20816732943058014	0.24633753299713135	0.03817020356655121	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	78	cux1a	False	0.2251432090997696	0.02009175904095173	0.20505145005881786	0.17755797505378723	0.22641165554523468	0.04885368049144745	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	79	cxcl12b	False	0.34119054675102234	0.06543456017971039	0.27575598657131195	0.2250583916902542	0.2933555841445923	0.06829719245433807	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	80	cxcr4a	False	0.3969753384590149	0.16129140555858612	0.23568393290042877	0.44781753420829773	0.6650170683860779	0.21719953417778015	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	81	dact2	False	0.5568317174911499	0.3531191647052765	0.2037125527858734	0.5791926383972168	0.8873652815818787	0.30817264318466187	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	82	dand5	False	0.14673461019992828	0.03801286965608597	0.10872174054384232	0.2176699936389923	0.25676554441452026	0.039095550775527954	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	83	dbx1a	False	0.4722500145435333	0.35624778270721436	0.11600223183631897	0.4856069087982178	0.48600685596466064	0.0003999471664428711	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	84	ddx4	False	0.6561229825019836	0.194064199924469	0.46205878257751465	0.4135337471961975	0.8630527257919312	0.44951897859573364	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	85	dharma	False	0.11130623519420624	0.01799086295068264	0.0933153722435236	0.21162532269954681	0.25104644894599915	0.03942112624645233	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	86	dkc1	False	0.7774951457977295	0.11977750808000565	0.6577176377177238	0.15720899403095245	0.38734355568885803	0.23013456165790558	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	87	dkk1b	False	0.5161928534507751	0.21994420886039734	0.2962486445903778	0.3825570046901703	0.582690954208374	0.20013394951820374	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	88	dld	False	0.8815397620201111	0.7100949287414551	0.171444833278656	0.6069185137748718	1.3531690835952759	0.746250569820404	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	89	dlgap5	False	0.4979882836341858	0.10917134582996368	0.3888169378042221	0.12099134922027588	0.16697071492671967	0.04597936570644379	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	90	dlx3b	False	0.7368548512458801	0.3974680006504059	0.33938685059547424	0.6058279871940613	2.316298007965088	1.7104700207710266	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	91	dmd	False	0.2601167559623718	0.0011844489490613341	0.2589323070133105	0.15406152606010437	0.18637415766716003	0.032312631607055664	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	92	dnmt3bb.2	False	0.6666874289512634	0.18022555112838745	0.486461877822876	0.2487206757068634	0.46538594365119934	0.21666526794433594	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	93	drll.2	False	0.787100613117218	0.5783599019050598	0.2087407112121582	0.4130783677101135	0.7306836247444153	0.31760525703430176	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	94	drll.3	False	0.6942896842956543	0.4675963222980499	0.22669336199760437	0.36741235852241516	0.5295314192771912	0.162119060754776	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	95	dscc1	False	0.12956106662750244	0.035327788442373276	0.09423327818512917	0.17160294950008392	0.2001848965883255	0.028581947088241577	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	96	dync1li1	False	0.18816296756267548	0.10192999988794327	0.08623296767473221	0.22401763498783112	0.2757924795150757	0.05177484452724457	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	97	dynll1	False	0.5914319753646851	0.42887988686561584	0.1625520884990692	0.42115241289138794	0.5950584411621094	0.17390602827072144	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	98	dynll2b	False	0.26541513204574585	0.050686921924352646	0.2147282101213932	0.34275001287460327	0.4321066439151764	0.08935663104057312	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	99	ednraa	False	0.493605375289917	0.1730070561170578	0.3205983191728592	0.27800753712654114	0.4331929385662079	0.15518540143966675	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	100	efemp2b	False	0.7762510776519775	0.6808314323425293	0.09541964530944824	0.5389278531074524	0.7820345163345337	0.2431066632270813	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	101	efna1a	False	0.5340975522994995	0.20058982074260712	0.3335077315568924	0.33594852685928345	0.4812476336956024	0.14529910683631897	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	102	efnb2a	False	0.4616835117340088	0.13080526888370514	0.33087824285030365	0.33701249957084656	0.4976635277271271	0.16065102815628052	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	103	efnb2b	False	0.7282832860946655	0.15105345845222473	0.5772298276424408	0.42631858587265015	1.0395225286483765	0.6132039427757263	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	104	egln1b	False	0.4905555844306946	0.021740609779953957	0.4688149746507406	0.3378247320652008	0.4842222034931183	0.14639747142791748	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	105	eif3ea	False	0.4306105375289917	0.2423725426197052	0.1882379949092865	0.24665427207946777	0.3025779128074646	0.055923640727996826	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	106	elavl3	False	0.18199314177036285	0.011821594089269638	0.17017154768109322	0.2547551989555359	0.30692631006240845	0.05217111110687256	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	107	elf1	False	0.8114901781082153	0.16360804438591003	0.6478821337223053	0.3990862965583801	1.5541870594024658	1.1551007628440857	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	108	elob	False	0.2290976345539093	0.03792349621653557	0.19117413833737373	0.2226467877626419	0.276931494474411	0.054284706711769104	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	109	emid1	False	0.27470481395721436	0.1168106198310852	0.15789419412612915	0.1883246898651123	0.2249208688735962	0.03659617900848389	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	110	emx2	False	0.2082267850637436	0.013709288090467453	0.19451749697327614	0.1856587678194046	0.2245798259973526	0.038921058177948	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	111	emx3	False	0.2888723313808441	0.06274019926786423	0.2261321321129799	0.21094614267349243	0.24974425137043	0.03879810869693756	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	112	epcam	False	0.740095853805542	0.09751996397972107	0.6425758898258209	0.3348282277584076	0.9377872347831726	0.602959007024765	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	113	epha2a	False	0.5292172431945801	0.280985951423645	0.24823129177093506	0.5691835880279541	0.7215538024902344	0.15237021446228027	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	114	ephb3a	False	0.7581736445426941	0.19219981133937836	0.5659738332033157	0.38442790508270264	0.8965046405792236	0.512076735496521	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	115	eppk1	False	0.8534716367721558	0.12568731606006622	0.7277843207120895	0.39110639691352844	2.1747593879699707	1.7836529910564423	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	116	erf	False	0.6695867776870728	0.32792842388153076	0.341658353805542	0.23422840237617493	0.4141768217086792	0.17994841933250427	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	117	esrra	False	0.37450772523880005	0.15250520408153534	0.2220025211572647	0.38702934980392456	0.46289968490600586	0.0758703351020813	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	118	ets2	False	0.4735970199108124	0.19755828380584717	0.2760387361049652	0.45827898383140564	0.7449645400047302	0.2866855561733246	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	119	etv2	False	0.14445950090885162	0.031040823087096214	0.11341867782175541	0.14590683579444885	0.20515993237495422	0.05925309658050537	True	True	False	global_anchor_w1.00	Anchor-only	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	120	etv4	False	0.8342859745025635	0.2561497986316681	0.5781361758708954	0.2492159903049469	0.7838779091835022	0.5346619188785553	True	True	False	local_anchor_w0.00	Local residual	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	121	etv5a	False	0.34525659680366516	0.16490180790424347	0.1803547888994217	0.331793874502182	0.37223324179649353	0.04043936729431152	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	122	etv5b	False	0.7097963690757751	0.2716177999973297	0.43817856907844543	0.17182764410972595	0.34493935108184814	0.1731117069721222	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	123	eve1	False	0.9358745813369751	0.8977651000022888	0.03810948133468628	0.36939552426338196	0.49527478218078613	0.12587925791740417	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	124	f11r.1	False	0.625128448009491	0.12798760831356049	0.4971408396959305	0.3694184720516205	0.6870183348655701	0.3175998628139496	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	125	fbln2	False	0.5477426648139954	0.2770031690597534	0.27073949575424194	0.41255274415016174	0.8006685376167297	0.388115793466568	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	126	fezf2	False	0.7281210422515869	0.6428776383399963	0.08524340391159058	0.4310843050479889	0.556387722492218	0.12530341744422913	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	127	fgf8a	False	0.4042229652404785	0.2350352704524994	0.16918769478797913	0.5860632061958313	0.7825042605400085	0.19644105434417725	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	128	flrt3	True	0.9999974370002747	0.3497312068939209	0.6502662301063538	1.7175548236991744e-06	1.5711164474487305	1.5711147298939068	True	False	True	global_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	129	fn1a	False	0.8388559818267822	0.29309210181236267	0.5457638800144196	0.4712643325328827	1.8991199731826782	1.4278556406497955	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	130	fn1b	False	0.5386301875114441	0.22724369168281555	0.31138649582862854	0.443526029586792	0.6513206362724304	0.20779460668563843	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	131	fnbp1l	False	0.4188900291919708	0.1115628108382225	0.3073272183537483	0.35972854495048523	0.4737899601459503	0.11406141519546509	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	132	fosab	False	0.24718919396400452	0.14112316071987152	0.106066033244133	0.18322701752185822	0.2496672421693802	0.06644022464752197	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	133	foxa	False	0.7143877148628235	0.27511367201805115	0.43927404284477234	0.347761869430542	0.8897346258163452	0.5419727563858032	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	134	foxa2	False	0.5367993712425232	0.2610156238079071	0.2757837474346161	0.48207271099090576	1.043924331665039	0.5618516206741333	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	135	foxa3	False	0.8440825939178467	0.5335766673088074	0.3105059266090393	0.7910513877868652	2.3284990787506104	1.5374476909637451	True	True	False	global_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	136	foxb1a	False	0.7585312128067017	0.66157066822052	0.09696054458618164	0.595824658870697	0.784724771976471	0.18890011310577393	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	137	foxb1b	False	0.33726364374160767	0.355061799287796	-0.017798155546188354	0.22390571236610413	0.25016143918037415	0.02625572681427002	False	False	True	local_anchor_w0.50	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	138	foxc1a	False	0.7561441659927368	0.266599178314209	0.48954498767852783	0.6562906503677368	1.5062572956085205	0.8499666452407837	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
75p_E2_to_E1	75% epiboly	E2	E1	139	foxc1b	False	0.24877330660820007	0.08593039959669113	0.16284290701150894	0.38115984201431274	0.43042945861816406	0.04926961660385132	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
